State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,11,N K P NAIR,M,CPI(ML)(L),436.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.23,yes,7.0,0.0,2.38,GEAN14911,Local Party,9890.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Salaried Work or Employed,Insurance Agent,,,Lok Sabha Election (GE)
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,12,V V KHALID,M,IND,429.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.23,yes,50.0,0.03,2.38,GEAN14915,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,8th Pass,Business,,,,Lok Sabha Election (GE)
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,13,RAGHUBIR SINGH,M,SP,379.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.2,yes,45.0,0.02,2.38,GEAN14922,State-based Party (Other State),7425.0,True,1.0,,,,,,0.0,False,False,False,8th Pass,Business,,,,Lok Sabha Election (GE)
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,14,C G SAJI KUMAR,M,IND,334.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.18,yes,20.0,0.01,2.38,GEAN14908,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,15,N KANNAN,M,IND,314.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.16,yes,89.0,0.05,2.38,GEAN14909,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,8th Pass,Business,,Agriculture,,Lok Sabha Election (GE)
Andaman_&_Nicobar_Islands,16,1,2014,4.0,0,4,16,A PANDIAN,M,AIFB,225.0,GEN,190328,269360.0,ANDAMAN & NICOBAR ISLANDS,GEN,,15,70.66,0.12,yes,0.0,0.0,2.38,GEAN14912,State-based Party (Other State),3040.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,1,GODAM NAGESH,M,TRS,430847.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,41.2,no,171290.0,16.38,3.7,AEAP12558,State-based Party,8284.0,True,1.0,,,,,,1.0,False,False,False,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,2,NARESH,M,INC,259557.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,24.82,no,75359.0,7.21,3.7,GEAP15038,National Party,3482.0,True,1.0,,,,,,0.0,False,False,False,Doctorate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,3,RAMESH RATHOD,M,TDP,184198.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,17.61,no,89778.0,8.58,3.7,AEAP12570,State-based Party,8300.0,True,2.0,TDP,8300.0,ADILABAD,True,True,1.0,False,True,True,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,4,RATHOD SADASHIV,M,BSP,94420.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,9.03,yes,53388.0,5.1,3.7,GEAP818706,State-based Party (Other State),16651.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,5,NETHAWATH RAMDAS,M,IND,41032.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,3.92,yes,23948.0,2.29,3.7,GEAP818707,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Illiterate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,6,None of the Above,NOTA,NOTA,17084.0,,1045839,1386282.0,ADILABAD,ST,,8,75.44,1.63,,8225.0,0.79,3.7,,NOTA,5897.0,True,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,7,MOSALI CHINNAIAH,M,IND,8859.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,0.85,yes,3804.0,0.36,3.7,GEAP15037,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,8,PAWAR KRISHNA,M,IND,5055.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,0.48,yes,268.0,0.03,3.7,GEAP15032,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,1,2014,4.0,0,4,9,BANKA SAHADEV,M,IND,4787.0,ST,1045839,1386282.0,ADILABAD,ST,,8,75.44,0.46,yes,0.0,0.0,3.7,GEAP15034,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,1,BALKA SUMAN,M,TRS,565496.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,55.32,no,291158.0,28.48,2.63,AEAP818417,State-based Party,8284.0,True,1.0,,,,,,1.0,False,False,False,Post Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,2,G. VIVEKANAND,M,INC,274338.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,26.84,no,211004.0,20.64,2.63,GEAP818380,National Party,3482.0,True,2.0,INC,3482.0,PEDDAPALLE,True,True,1.0,False,True,True,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,3,DR.JANAPATI SARAT BABU,M,TDP,63334.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,6.2,yes,17357.0,1.7,2.63,GEAP818708,State-based Party,8300.0,True,1.0,,,,,,0.0,False,False,False,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,4,VELTHURU MALLAIAH,M,RP(K),45977.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,4.5,yes,36528.0,3.57,2.63,GEAP818709,Local Party,6935.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,5,TAGARAM SHANKAR LAL,M,BSP,9449.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.92,yes,159.0,0.02,2.63,GEAP818,State-based Party (Other State),16651.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,6,KALVALA SHANKAR,M,PPOI,9290.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.91,yes,91.0,0.01,2.63,GEAP14948,Local Party,6298.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Salaried Work or Employed,Insurance Agent,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,7,JINNA RAMADEVI,F,IND,9199.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.9,yes,590.0,0.06,2.63,GEAP828,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,8th Pass,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,8,KALVALA SANJEEV,M,RPI,8609.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.84,yes,1351.0,0.13,2.63,GEAP820,State-based Party (Other State),6911.0,True,1.0,,,,,,0.0,False,False,False,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,9,BUPELLI NARAYANA,M,IND,7258.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.71,yes,1897.0,0.19,2.63,GEAP829,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Doctorate,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,10,None of the Above,NOTA,NOTA,5361.0,,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.52,,1495.0,0.15,2.63,,NOTA,5897.0,True,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,11,VENKATA SWAMY INJAM,M,MaSP,3866.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.38,yes,167.0,0.02,2.63,GEAP823,Local Party,5238.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,12,THALLAPALLI SRINIVAS,M,IND,3699.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.36,yes,433.0,0.04,2.63,GEAP14942,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Labourer or Daily Wage,Coolie,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,13,GADDALA VINAY KUMAR,M,IND,3266.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.32,yes,246.0,0.02,2.63,GEAP43001,Independents,10809.0,True,4.0,IND,10809.0,PEDDAPALLE,True,True,0.0,False,False,True,8th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,14,J.V. RAJU,M,NIP,3020.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.3,yes,278.0,0.03,2.63,GEAP14947,Local Party,11788.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,15,KAMILLA JAYA RAO,M,IND,2742.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.27,yes,68.0,0.01,2.63,GEAP14933,Independents,10809.0,True,2.0,IND,10809.0,PEDDAPALLI,False,True,0.0,False,False,False,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,16,MOUTAM RAVINDER,M,IND,2674.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.26,yes,313.0,0.03,2.63,GEAP14945,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Illiterate,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,17,GORRE RAMESH,M,IND,2361.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.23,yes,116.0,0.01,2.63,GEAP79508,Independents,10809.0,True,2.0,IND,10809.0,PEDDAPALLE,True,True,0.0,False,False,True,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,2,2014,4.0,0,4,18,BOTHA VENKATA MALLAIAH,M,BCUF,2245.0,SC,1022184,1425355.0,PEDDAPALLE,SC,,17,71.71,0.22,yes,0.0,0.0,2.63,GEAP14937,Local Party,1031.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,1,VINOD KUMAR BOINAPALLY,M,TRS,505358.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,44.91,no,204652.0,18.19,3.23,GEAP818382,State-based Party,8284.0,True,2.0,TRS,8284.0,KARIMNAGAR,True,True,1.0,False,False,True,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,2,PONNAM PRABHAKAR,M,INC,300706.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,26.73,no,85878.0,7.63,3.23,AEAP818418,National Party,3482.0,True,2.0,INC,3482.0,KARIMNAGAR,True,True,1.0,False,True,True,Post Graduate,Politics,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,3,CHENNAMANENI VIDYA SAGAR RAO,M,BJP,214828.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,19.09,no,175520.0,15.6,3.23,GEAP25777,National Party,1605.0,True,6.0,BJP,1605.0,KARIMNAGAR,True,True,2.0,False,False,False,Graduate Professional,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,4,SHAIK MAHMOOD,M,WPOI,39308.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,3.49,yes,27980.0,2.49,3.23,GEAP14962,Local Party,8529.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,5,B. LAXMAN,M,BSP,11328.0,SC,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,1.01,yes,3294.0,0.29,3.23,GEAP818710,State-based Party (Other State),16651.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,6,REDDI MALLA SRINIVAS,M,RPI(A),8034.0,SC,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.71,yes,1321.0,0.12,3.23,GEAP14960,State-based Party,12285.0,True,1.0,,,,,,0.0,False,False,False,Graduate Professional,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,7,MOHAMMED AMJAD MOHIUDDIN,M,IND,6713.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.6,yes,979.0,0.09,3.23,GEAP251,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,8,None of the Above,NOTA,NOTA,5734.0,,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.51,,965.0,0.09,3.23,,NOTA,5897.0,True,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,9,BURLA. RAVI,M,NCP,4769.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.42,yes,41.0,0.0,3.23,GEAP246,State-based Party (Other State),5792.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,10,KANDEM PRABHAKAR,M,IND,4728.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.42,yes,785.0,0.07,3.23,GEAP238,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,11,L. PRABHAKAR REDDY,M,PPOI,3943.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.35,yes,92.0,0.01,3.23,GEAP14964,Local Party,6298.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,12,SRINIVAS REDDY LINGAMPALLY,M,IND,3851.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.34,yes,79.0,0.01,3.23,GEAP79536,Independents,10809.0,True,2.0,MCPI(S),11590.0,KARIMNAGAR,True,False,0.0,False,False,True,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,13,DR.DHARMAIAH VENDAVETLA,M,BMUP,3772.0,SC,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.34,yes,697.0,0.06,3.23,GEAP14965,Local Party,1074.0,True,1.0,,,,,,0.0,False,False,False,Doctorate,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,14,MEESALA RAJI REDDY,M,YSRCP,3075.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.27,yes,318.0,0.03,3.23,GEAP14958,State-based Party,8615.0,True,1.0,,,,,,0.0,False,False,False,5th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,15,MALLESH YADAV BARLA,M,IND,2757.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.25,yes,312.0,0.03,3.23,GEAP14966,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Student,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,16,UPPULETI.LAXMAN,M,IND,2445.0,SC,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.22,yes,383.0,0.03,3.23,GEAP14954,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,5th Pass,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,17,RANAVENI LAKSHMAN,M,NIP,2062.0,GEN,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.18,yes,289.0,0.03,3.23,GEAP14957,Local Party,11788.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,3,2014,4.0,0,4,18,PULIKOTA RAMESH,M,IND,1773.0,SC,1125184,1550810.0,KARIMNAGAR,GEN,,17,72.55,0.16,yes,0.0,0.0,3.23,GEAP14956,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,1,KALVAKUNTLA KAVITHA,F,TRS,439307.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,42.49,no,167184.0,16.17,3.33,GEAP271,State-based Party,8284.0,True,1.0,,,,,,1.0,False,False,False,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,2,MADHU YASKHI GOUD,M,INC,272123.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,26.32,no,46790.0,4.53,3.33,GEAP292,National Party,3482.0,True,3.0,INC,3482.0,NIZAMABAD,True,True,2.0,False,True,True,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,3,ENDALA LAKSHMINARAYANA,M,BJP,225333.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,21.79,no,181519.0,17.56,3.33,GEAP26,National Party,1605.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Politics,Party Worker,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,4,MALIK MOHTASIM KHAN,M,WPOI,43814.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,4.24,yes,35685.0,3.45,3.33,GEAP818711,Local Party,8529.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,5,BAGWAN B,M,IND,8129.0,ST,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.79,yes,708.0,0.07,3.33,GEAP20,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,6,TALARI RAMULU,M,BSP,7421.0,SC,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.72,yes,155.0,0.01,3.33,GEAP818712,State-based Party (Other State),16651.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,7,None of the Above,NOTA,NOTA,7266.0,,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.7,,2475.0,0.24,3.33,,NOTA,5897.0,True,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,8,ABDUL GANI,M,BCUF,4791.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.46,yes,801.0,0.08,3.33,GEAP265,Local Party,1031.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Business,,Social Work,Activist,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,9,KANDEM PRABHAKAR,M,IND,3990.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.39,yes,339.0,0.03,3.33,GEAP268,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,10,BANJA VEERAPPA,M,PPOI,3651.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.35,yes,122.0,0.01,3.33,GEAP277,Local Party,6298.0,True,1.0,,,,,,0.0,False,False,False,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,11,SINGAREDDY RAVINDRA REDDY,M,YSRCP,3529.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.34,yes,438.0,0.04,3.33,GEAP818713,State-based Party,8615.0,True,1.0,,,,,,0.0,False,False,False,Post Graduate,Salaried Work or Employed,Engineer,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,12,CHIRULINGADRULA VENKATESHAM,M,IND,3091.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.3,yes,274.0,0.03,3.33,GEAP258,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,12th Pass,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,16,4,2014,4.0,0,4,13,S. CHANDRAIAH,M,IND,2817.0,GEN,1033924,1496193.0,NIZAMABAD,GEN,,16,69.1,0.27,yes,196.0,0.02,3.33,GEAP263,Independents,10809.0,True,1.0,,,,,,0.0,False,False,False,Graduate,Education,College Professor or Lecturer,,,Lok Sabha Election (GE)
